representation,n_bags,positive_rate,n_features,split,status,roc_auc,pr_auc,accuracy,eval_seconds,n_excluded_bags,family,anomaly,prevalence,k_hop,n,n_centers,bag_nodes_median,bag_nodes_p90,run_id
pooled_max,800,0.9163,33,4.0,ok,0.7325,0.9642,0.8958,0.9,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
pooled_max,800,0.9163,33,5.0,ok,0.8343,0.9805,0.9333,0.9,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
pooled_max,800,0.9163,33,6.0,ok,0.7005,0.9622,0.8958,0.9,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
pooled_max,800,0.9163,33,7.0,ok,0.7978,0.971,0.9083,0.9,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
pooled_max,800,0.9163,33,8.0,ok,0.7864,0.9771,0.9125,0.9,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
pooled_max,800,0.9163,33,9.0,ok,0.8832,0.9849,0.9333,0.9,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
size_only,800,0.9163,2,0.0,ok,0.8515,0.985,0.9042,0.39,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
size_only,800,0.9163,2,1.0,ok,0.6819,0.95,0.8875,0.39,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
size_only,800,0.9163,2,2.0,ok,0.7649,0.9649,0.9042,0.39,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
size_only,800,0.9163,2,3.0,ok,0.8269,0.9768,0.9083,0.39,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
size_only,800,0.9163,2,4.0,ok,0.7573,0.9705,0.8708,0.39,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
size_only,800,0.9163,2,5.0,ok,0.8095,0.9746,0.9292,0.39,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
size_only,800,0.9163,2,6.0,ok,0.786,0.9721,0.9083,0.39,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
size_only,800,0.9163,2,7.0,ok,0.7459,0.9652,0.8708,0.39,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
size_only,800,0.9163,2,8.0,ok,0.7981,0.9783,0.9,0.39,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
size_only,800,0.9163,2,9.0,ok,0.825,0.977,0.9083,0.39,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
node_oracle,800,0.9163,33,0.0,ok,0.9882,0.9989,0.0833,0.88,0.0,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
node_oracle,800,0.9163,33,1.0,degenerate_oracle_training,,,,0.88,,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
node_oracle,800,0.9163,33,2.0,ok,0.9925,0.9994,0.4208,0.88,0.0,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
node_oracle,800,0.9163,33,3.0,ok,0.989,0.999,0.4667,0.88,0.0,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
node_oracle,800,0.9163,33,4.0,ok,0.5,0.9167,0.0833,0.88,0.0,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
node_oracle,800,0.9163,33,5.0,ok,0.5,0.9167,0.0833,0.88,0.0,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
node_oracle,800,0.9163,33,6.0,ok,0.5,0.9167,0.0833,0.88,0.0,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
node_oracle,800,0.9163,33,7.0,ok,0.5,0.9167,0.0833,0.88,0.0,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
node_oracle,800,0.9163,33,8.0,ok,0.5,0.9167,0.0833,0.88,0.0,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
node_oracle,800,0.9163,33,9.0,ok,0.9957,0.9996,0.0833,0.88,0.0,er,hub,0.005,2,3000,800,83.5,148.10000000000002,er_hub_p0.005_k2
wasserstein,800,0.4763,16,0.0,ok,0.6182,0.6119,0.5917,0.54,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
wasserstein,800,0.4763,16,1.0,ok,0.5972,0.5927,0.5708,0.54,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
wasserstein,800,0.4763,16,2.0,ok,0.6147,0.5952,0.575,0.54,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
wasserstein,800,0.4763,16,3.0,ok,0.62,0.594,0.6208,0.54,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
wasserstein,800,0.4763,16,4.0,ok,0.599,0.5751,0.5667,0.54,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
wasserstein,800,0.4763,16,5.0,ok,0.6359,0.6139,0.6292,0.54,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
wasserstein,800,0.4763,16,6.0,ok,0.6817,0.6611,0.6333,0.54,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
wasserstein,800,0.4763,16,7.0,ok,0.6305,0.6392,0.6167,0.54,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
wasserstein,800,0.4763,16,8.0,ok,0.6611,0.6122,0.6208,0.54,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
wasserstein,800,0.4763,16,9.0,ok,0.631,0.6477,0.6125,0.54,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_all,800,0.4763,99,0.0,ok,0.5891,0.5872,0.5667,1.14,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_all,800,0.4763,99,1.0,ok,0.6001,0.5916,0.5792,1.14,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_all,800,0.4763,99,2.0,ok,0.6085,0.5852,0.5583,1.14,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_all,800,0.4763,99,3.0,ok,0.5805,0.5887,0.5792,1.14,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_all,800,0.4763,99,4.0,ok,0.6155,0.5892,0.5875,1.14,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_all,800,0.4763,99,5.0,ok,0.6476,0.6346,0.6083,1.14,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_all,800,0.4763,99,6.0,ok,0.6374,0.6298,0.5833,1.14,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_all,800,0.4763,99,7.0,ok,0.6249,0.6413,0.5958,1.14,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_all,800,0.4763,99,8.0,ok,0.6404,0.5982,0.6,1.14,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_all,800,0.4763,99,9.0,ok,0.6461,0.6697,0.5875,1.14,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_max,800,0.4763,33,0.0,ok,0.626,0.6225,0.5917,0.8,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_max,800,0.4763,33,1.0,ok,0.5918,0.592,0.5625,0.8,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_max,800,0.4763,33,2.0,ok,0.6247,0.6053,0.5792,0.8,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_max,800,0.4763,33,3.0,ok,0.6264,0.6096,0.6167,0.8,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_max,800,0.4763,33,4.0,ok,0.6004,0.5665,0.5667,0.8,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_max,800,0.4763,33,5.0,ok,0.6281,0.6125,0.625,0.8,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_max,800,0.4763,33,6.0,ok,0.6756,0.6507,0.6292,0.8,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_max,800,0.4763,33,7.0,ok,0.6303,0.6377,0.5917,0.8,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_max,800,0.4763,33,8.0,ok,0.6612,0.608,0.6208,0.8,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
pooled_max,800,0.4763,33,9.0,ok,0.6507,0.662,0.6208,0.8,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
size_only,800,0.4763,2,0.0,ok,0.631,0.6323,0.6,0.58,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
size_only,800,0.4763,2,1.0,ok,0.5907,0.5802,0.5667,0.58,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
size_only,800,0.4763,2,2.0,ok,0.629,0.6182,0.5792,0.58,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
size_only,800,0.4763,2,3.0,ok,0.6177,0.5881,0.6208,0.58,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
size_only,800,0.4763,2,4.0,ok,0.6055,0.5813,0.5708,0.58,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
size_only,800,0.4763,2,5.0,ok,0.6351,0.6167,0.625,0.58,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
size_only,800,0.4763,2,6.0,ok,0.6843,0.655,0.6333,0.58,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
size_only,800,0.4763,2,7.0,ok,0.6438,0.6467,0.6042,0.58,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
size_only,800,0.4763,2,8.0,ok,0.652,0.6196,0.6208,0.58,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
size_only,800,0.4763,2,9.0,ok,0.6606,0.6737,0.6292,0.58,,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
node_oracle,800,0.4763,33,0.0,ok,0.9161,0.9313,0.9083,0.92,0.0,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
node_oracle,800,0.4763,33,1.0,ok,0.9453,0.9568,0.8667,0.92,0.0,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
node_oracle,800,0.4763,33,2.0,ok,0.8942,0.9273,0.8625,0.92,0.0,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
node_oracle,800,0.4763,33,3.0,ok,0.8642,0.8855,0.8458,0.92,0.0,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
node_oracle,800,0.4763,33,4.0,ok,0.8935,0.9149,0.8917,0.92,0.0,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
node_oracle,800,0.4763,33,5.0,ok,0.916,0.9373,0.8417,0.92,0.0,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
node_oracle,800,0.4763,33,6.0,ok,0.9371,0.956,0.9458,0.92,0.0,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
node_oracle,800,0.4763,33,7.0,ok,0.9221,0.9399,0.8417,0.92,0.0,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
node_oracle,800,0.4763,33,8.0,ok,0.9208,0.9426,0.7958,0.92,0.0,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
node_oracle,800,0.4763,33,9.0,ok,0.925,0.9473,0.9333,0.92,0.0,er,hub,0.01,1,3000,800,9.0,13.0,er_hub_p0.01_k1
wasserstein,800,0.9862,16,0.0,ok,0.8889,0.9984,0.9875,0.35,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
wasserstein,800,0.9862,16,1.0,ok,0.8143,0.9966,0.9875,0.35,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
wasserstein,800,0.9862,16,2.0,ok,0.9838,0.9998,0.9875,0.35,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
wasserstein,800,0.9862,16,3.0,ok,0.8368,0.9975,0.9833,0.35,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
wasserstein,800,0.9862,16,4.0,ok,0.9648,0.9996,0.9792,0.35,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
wasserstein,800,0.9862,16,5.0,ok,0.8115,0.9969,0.9875,0.35,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
wasserstein,800,0.9862,16,6.0,ok,0.9198,0.9989,0.9875,0.35,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
wasserstein,800,0.9862,16,7.0,ok,0.9761,0.9997,0.9833,0.35,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
wasserstein,800,0.9862,16,8.0,ok,0.8889,0.9983,0.9875,0.35,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
wasserstein,800,0.9862,16,9.0,ok,0.8256,0.9974,0.9792,0.35,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_all,800,0.9862,99,0.0,ok,0.993,0.9999,0.9875,0.71,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_all,800,0.9862,99,1.0,ok,0.9937,0.9999,0.9917,0.71,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_all,800,0.9862,99,2.0,ok,0.9852,0.9998,0.9875,0.71,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_all,800,0.9862,99,3.0,ok,0.9705,0.9996,0.9792,0.71,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_all,800,0.9862,99,4.0,ok,0.9606,0.9995,0.9833,0.71,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_all,800,0.9862,99,5.0,ok,0.9902,0.9999,0.9833,0.71,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_all,800,0.9862,99,6.0,ok,0.9747,0.9997,0.9875,0.71,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_all,800,0.9862,99,7.0,ok,0.962,0.9995,0.9875,0.71,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_all,800,0.9862,99,8.0,ok,0.9859,0.9998,0.9833,0.71,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_all,800,0.9862,99,9.0,ok,0.9571,0.9994,0.975,0.71,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_max,800,0.9862,33,0.0,ok,0.9508,0.9994,0.9875,0.47,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_max,800,0.9862,33,1.0,ok,0.9613,0.9995,0.9917,0.47,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_max,800,0.9862,33,2.0,ok,0.9824,0.9998,0.9833,0.47,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_max,800,0.9862,33,3.0,ok,0.8579,0.998,0.9792,0.47,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_max,800,0.9862,33,4.0,ok,0.9494,0.9993,0.975,0.47,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_max,800,0.9862,33,5.0,ok,0.9001,0.9986,0.9833,0.47,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_max,800,0.9862,33,6.0,ok,0.9142,0.9988,0.9792,0.47,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_max,800,0.9862,33,7.0,ok,0.9733,0.9997,0.9833,0.47,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_max,800,0.9862,33,8.0,ok,0.9733,0.9997,0.9833,0.47,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
pooled_max,800,0.9862,33,9.0,ok,0.7932,0.997,0.975,0.47,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
size_only,800,0.9862,2,0.0,ok,0.9852,0.9998,0.9833,0.33,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
size_only,800,0.9862,2,1.0,ok,0.9304,0.9989,0.9833,0.33,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
size_only,800,0.9862,2,2.0,ok,0.9754,0.9996,0.9792,0.33,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
size_only,800,0.9862,2,3.0,ok,0.9662,0.9994,0.9833,0.33,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
size_only,800,0.9862,2,4.0,ok,0.9733,0.9996,0.9792,0.33,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
size_only,800,0.9862,2,5.0,ok,0.9761,0.9997,0.9833,0.33,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
size_only,800,0.9862,2,6.0,ok,0.9592,0.9993,0.9792,0.33,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
size_only,800,0.9862,2,7.0,ok,0.9789,0.9997,0.9792,0.33,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
size_only,800,0.9862,2,8.0,ok,0.9698,0.9995,0.975,0.33,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
size_only,800,0.9862,2,9.0,ok,0.9297,0.9986,0.9708,0.33,,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
node_oracle,800,0.9862,33,0.0,ok,1.0,1.0,0.9958,1.06,0.0,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
node_oracle,800,0.9862,33,1.0,ok,0.9873,0.9998,0.9583,1.06,0.0,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
node_oracle,800,0.9862,33,2.0,ok,0.9859,0.9998,0.9708,1.06,0.0,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
node_oracle,800,0.9862,33,3.0,ok,0.9824,0.9997,0.975,1.06,0.0,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
node_oracle,800,0.9862,33,4.0,ok,0.9958,0.9999,0.975,1.06,0.0,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
node_oracle,800,0.9862,33,5.0,ok,0.9979,1.0,0.975,1.06,0.0,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
node_oracle,800,0.9862,33,6.0,ok,0.9951,0.9999,0.9917,1.06,0.0,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
node_oracle,800,0.9862,33,7.0,ok,0.9944,0.9999,0.9792,1.06,0.0,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
node_oracle,800,0.9862,33,8.0,ok,1.0,1.0,0.9958,1.06,0.0,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
node_oracle,800,0.9862,33,9.0,ok,0.993,0.9999,0.9833,1.06,0.0,er,hub,0.01,2,3000,800,106.0,193.0,er_hub_p0.01_k2
wasserstein,800,0.7013,16,0.0,ok,0.7361,0.8406,0.725,0.51,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
wasserstein,800,0.7013,16,1.0,ok,0.6947,0.8194,0.7125,0.51,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
wasserstein,800,0.7013,16,2.0,ok,0.6808,0.8154,0.7083,0.51,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
wasserstein,800,0.7013,16,3.0,ok,0.7104,0.8401,0.7042,0.51,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
wasserstein,800,0.7013,16,4.0,ok,0.7183,0.8539,0.7083,0.51,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
wasserstein,800,0.7013,16,5.0,ok,0.7012,0.835,0.7333,0.51,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
wasserstein,800,0.7013,16,6.0,ok,0.7235,0.8406,0.7042,0.51,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
wasserstein,800,0.7013,16,7.0,ok,0.688,0.8312,0.7083,0.51,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
wasserstein,800,0.7013,16,8.0,ok,0.7348,0.8634,0.7208,0.51,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
wasserstein,800,0.7013,16,9.0,ok,0.7169,0.8247,0.7125,0.51,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_all,800,0.7013,99,0.0,ok,0.6882,0.8221,0.7125,1.14,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_all,800,0.7013,99,1.0,ok,0.6137,0.7959,0.6292,1.14,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_all,800,0.7013,99,2.0,ok,0.6458,0.8084,0.6875,1.14,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_all,800,0.7013,99,3.0,ok,0.6288,0.8134,0.6583,1.14,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_all,800,0.7013,99,4.0,ok,0.6915,0.8462,0.7208,1.14,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_all,800,0.7013,99,5.0,ok,0.6574,0.8261,0.6958,1.14,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_all,800,0.7013,99,6.0,ok,0.7228,0.8488,0.7,1.14,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_all,800,0.7013,99,7.0,ok,0.6387,0.8095,0.7042,1.14,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_all,800,0.7013,99,8.0,ok,0.6808,0.8359,0.7,1.14,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_all,800,0.7013,99,9.0,ok,0.6604,0.8197,0.7042,1.14,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_max,800,0.7013,33,0.0,ok,0.7424,0.8456,0.7292,0.65,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_max,800,0.7013,33,1.0,ok,0.6958,0.8223,0.7125,0.65,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_max,800,0.7013,33,2.0,ok,0.6824,0.8177,0.7125,0.65,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_max,800,0.7013,33,3.0,ok,0.7106,0.8419,0.725,0.65,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_max,800,0.7013,33,4.0,ok,0.7183,0.85,0.7083,0.65,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_max,800,0.7013,33,5.0,ok,0.7059,0.8389,0.7375,0.65,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_max,800,0.7013,33,6.0,ok,0.7274,0.8406,0.7042,0.65,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_max,800,0.7013,33,7.0,ok,0.6874,0.8274,0.7083,0.65,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_max,800,0.7013,33,8.0,ok,0.7374,0.8655,0.7208,0.65,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
pooled_max,800,0.7013,33,9.0,ok,0.7175,0.8262,0.7083,0.65,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
size_only,800,0.7013,2,0.0,ok,0.729,0.8375,0.725,0.45,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
size_only,800,0.7013,2,1.0,ok,0.7026,0.8317,0.7083,0.45,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
size_only,800,0.7013,2,2.0,ok,0.6855,0.8253,0.7083,0.45,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
size_only,800,0.7013,2,3.0,ok,0.7206,0.843,0.7,0.45,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
size_only,800,0.7013,2,4.0,ok,0.7252,0.8584,0.7083,0.45,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
size_only,800,0.7013,2,5.0,ok,0.7065,0.8313,0.7208,0.45,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
size_only,800,0.7013,2,6.0,ok,0.7329,0.8574,0.7042,0.45,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
size_only,800,0.7013,2,7.0,ok,0.6892,0.8334,0.7083,0.45,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
size_only,800,0.7013,2,8.0,ok,0.7535,0.8769,0.7208,0.45,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
size_only,800,0.7013,2,9.0,ok,0.7156,0.8483,0.7042,0.45,,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
node_oracle,800,0.7013,33,0.0,ok,0.981,0.9928,0.9292,0.98,0.0,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
node_oracle,800,0.7013,33,1.0,ok,0.9684,0.9866,0.8875,0.98,0.0,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
node_oracle,800,0.7013,33,2.0,ok,0.9555,0.9764,0.8458,0.98,0.0,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
node_oracle,800,0.7013,33,3.0,ok,0.984,0.9937,0.9,0.98,0.0,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
node_oracle,800,0.7013,33,4.0,ok,0.989,0.995,0.9,0.98,0.0,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
node_oracle,800,0.7013,33,5.0,ok,0.9818,0.9931,0.9208,0.98,0.0,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
node_oracle,800,0.7013,33,6.0,ok,0.9669,0.9856,0.9042,0.98,0.0,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
node_oracle,800,0.7013,33,7.0,ok,0.9617,0.9843,0.9542,0.98,0.0,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
node_oracle,800,0.7013,33,8.0,ok,0.9826,0.9906,0.9042,0.98,0.0,er,hub,0.02,1,3000,800,10.0,14.0,er_hub_p0.02_k1
