,src_node_id,dest_node_id
6132,875,884
6133,14,892
6134,342,351
6135,896,924
6136,495,693
6137,889,940
6138,62,112
6139,6,728
6140,33,860
6141,326,843
6142,199,201
6143,681,856
6144,576,603
6145,542,599
6146,710,725
6147,51,84
6148,305,459
6149,416,495
6150,23,69
6151,513,863
6152,893,941
6153,708,750
6154,433,510
6155,37,248
6156,776,797
6157,251,720
6158,73,164
6159,36,58
6160,543,585
6161,716,793
6162,196,205
6163,441,678
6164,258,306
6165,834,851
6166,907,911
6167,138,716
6168,49,411
6169,448,483
6170,361,413
6171,126,133
6172,95,878
6173,56,762
6174,460,465
6175,575,604
6176,496,503
6177,134,800
6178,82,103
6179,393,408
6180,565,598
6181,712,743
6182,242,281
6183,557,978
6184,79,438
6185,465,506
6186,925,942
6187,526,843
6188,196,380
6189,74,796
6190,438,475
6191,420,868
6192,558,570
6193,486,495
6194,34,230
6195,474,495
6196,57,67
6197,260,616
6198,442,649
6199,118,936
6200,762,772
6201,408,424
6202,523,932
6203,930,932
6204,435,452
6205,88,416
6206,166,370
6207,524,600
6208,340,579
6209,272,326
6210,166,195
6211,39,81
6212,28,226
6213,124,345
6214,39,420
6215,577,583
6216,118,363
6217,505,610
6218,473,512
6219,624,653
6220,403,407
6221,494,600
6222,5,359
6223,313,617
6224,529,617
6225,36,521
6226,128,151
6227,918,939
6228,460,601
6229,388,392
6230,727,767
6231,107,928
6232,75,114
6233,455,478
6234,102,665
6235,413,994
6236,179,404
6237,36,359
6238,349,1000
6239,736,758
6240,278,302
6241,13,15
6242,693,729
6243,893,945
6244,90,902
6245,2,316
6246,298,689
6247,338,388
6248,246,267
6249,83,199
6250,267,898
6251,759,938
6252,713,722
6253,122,390
6254,1,365
6255,368,393
6256,498,599
6257,129,193
6258,510,1000
6259,440,925
6260,153,199
6261,410,730
6262,105,736
6263,233,277
6264,161,722
6265,336,608
6266,217,954
6267,215,389
6268,773,825
6269,583,584
6270,535,699
6271,920,937
6272,265,767
6273,782,904
6274,539,601
6275,925,946
6276,319,385
6277,356,781
6278,463,625
6279,358,359
6280,103,556
6281,433,516
6282,213,900
6283,62,611
6284,34,130
6285,678,681
6286,808,982
6287,723,752
6288,157,202
6289,33,456
6290,805,814
6291,514,521
6292,459,482
6293,614,664
6294,67,251
6295,692,758
6296,294,434
6297,667,958
6298,171,333
6299,814,844
6300,100,208
6301,780,853
6302,265,488
6303,33,900
6304,931,933
6305,253,807
6306,615,649
6307,174,463
6308,452,693
6309,783,793
6310,255,268
6311,681,959
6312,280,295
6313,122,215
6314,983,996
6315,365,463
6316,274,394
6317,736,746
6318,372,411
6319,388,642
6320,99,767
6321,449,914
6322,128,890
6323,112,613
6324,113,527
6325,845,856
6326,445,582
6327,906,942
6328,547,766
6329,287,289
6330,240,257
6331,243,549
6332,613,879
6333,371,626
6334,387,459
6335,479,893
6336,359,407
6337,178,472
6338,868,877
6339,444,486
6340,657,659
6341,111,370
6342,773,797
6343,114,564
6344,790,923
6345,207,773
6346,636,659
6347,163,183
6348,463,734
6349,230,255
6350,242,289
6351,441,444
6352,359,942
6353,16,453
6354,181,390
6355,404,415
6356,22,596
6357,706,739
6358,43,419
6359,447,449
6360,766,767
6361,76,311
6362,6,80
6363,369,396
6364,922,940
6365,499,515
6366,412,922
6367,86,99
6368,641,658
6369,257,875
6370,724,737
6371,123,218
6372,676,838
6373,289,316
6374,94,425
6375,594,609
6376,491,661
6377,589,862
6378,348,970
6379,354,373
6380,227,251
6381,840,877
6382,127,388
6383,146,385
6384,624,822
6385,520,883
6386,974,999
6387,141,190
6388,509,840
6389,771,773
6390,408,882
6391,28,790
6392,234,489
6393,23,41
6394,445,507
6395,452,463
6396,73,826
6397,435,641
6398,457,473
6399,591,608
6400,445,618
6401,29,873
6402,660,995
6403,17,801
6404,371,406
6405,188,202
6406,279,737
6407,929,962
6408,638,690
6409,854,885
6410,359,435
6411,126,414
6412,608,806
6413,651,691
6414,49,97
6415,196,212
6416,860,873
6417,402,849
6418,240,251
6419,703,743
6420,373,410
6421,31,36
6422,147,549
6423,608,988
6424,10,485
6425,765,795
6426,933,939
6427,539,610
6428,52,719
6429,200,447
6430,402,516
6431,195,219
6432,161,855
6433,605,914
6434,447,509
6435,139,950
6436,360,902
6437,390,773
6438,432,506
6439,550,551
6440,567,589
6441,866,882
6442,662,681
6443,387,523
6444,495,604
6445,1,733
6446,167,202
6447,210,811
6448,767,803
6449,52,60
6450,473,485
6451,537,686
6452,465,792
6453,357,782
6454,14,93
6455,198,272
6456,470,619
6457,460,525
6458,158,946
6459,569,605
6460,954,979
6461,416,490
6462,270,772
6463,55,572
6464,500,665
6465,391,538
6466,598,736
6467,177,662
6468,504,973
6469,214,743
6470,828,855
6471,93,393
6472,226,298
6473,445,526
6474,560,645
6475,267,894
6476,984,985
6477,655,681
6478,551,970
6479,240,313
6480,133,903
6481,543,586
6482,173,392
6483,251,832
6484,59,107
6485,480,767
6486,388,773
6487,570,607
6488,498,908
6489,649,731
6490,393,409
6491,211,388
6492,129,435
6493,557,979
6494,778,780
6495,151,776
6496,300,444
6497,248,258
6498,489,497
6499,165,972
6500,230,904
6501,838,857
6502,235,816
6503,312,918
6504,263,624
6505,435,449
6506,787,878
6507,381,389
6508,605,741
6509,201,739
6510,464,640
6511,376,388
6512,714,933
6513,853,910
6514,516,600
6515,244,931
6516,546,989
6517,763,994
6518,953,954
6519,388,391
6520,444,831
6521,284,298
6522,192,865
6523,785,787
6524,771,862
6525,184,817
6526,48,290
6527,440,476
6528,207,451
6529,525,804
6530,84,118
6531,70,75
6532,488,496
6533,327,940
6534,591,613
6535,456,846
6536,520,601
6537,906,945
6538,598,613
6539,430,435
6540,234,306
6541,327,571
6542,703,974
6543,25,757
6544,462,866
6545,713,802
6546,223,651
6547,65,613
6548,402,912
6549,86,824
6550,864,889
6551,95,960
6552,911,940
6553,164,599
6554,920,940
6555,697,739
6556,213,909
6557,619,652
6558,969,983
6559,643,652
6560,62,610
6561,13,920
6562,69,640
6563,695,736
6564,714,871
6565,762,799
6566,100,388
6567,137,152
6568,227,660
6569,743,748
6570,123,993
6571,105,300
6572,195,438
6573,126,748
6574,459,495
6575,757,820
6576,340,610
6577,710,856
6578,269,612
6579,737,988
6580,892,910
6581,330,485
6582,611,880
6583,99,188
6584,670,679
6585,447,610
6586,214,859
6587,766,798
6588,222,320
6589,65,231
6590,249,388
6591,897,938
6592,399,632
6593,632,742
6594,392,411
6595,435,956
6596,255,265
6597,222,450
6598,497,705
6599,262,955
6600,702,984
6601,261,516
6602,435,779
6603,146,710
6604,118,130
6605,445,472
6606,36,147
6607,750,957
6608,470,773
6609,56,208
6610,166,540
6611,82,593
6612,335,387
6613,45,349
6614,471,707
6615,259,287
6616,46,71
6617,320,444
6618,604,613
6619,51,605
6620,51,560
6621,734,875
6622,202,426
6623,773,798
6624,44,332
6625,636,662
6626,301,315
6627,532,591
6628,488,805
6629,830,846
6630,739,995
6631,406,530
6632,390,509
6633,817,857
6634,782,939
6635,230,254
6636,199,773
6637,257,304
6638,610,632
6639,619,752
6640,304,460
6641,657,961
6642,239,245
6643,367,426
6644,447,450
6645,787,803
6646,137,180
6647,16,230
6648,309,402
6649,499,516
6650,614,651
6651,230,690
6652,640,655
6653,451,703
6654,161,409
6655,364,388
6656,594,727
6657,559,673
6658,134,444
6659,892,938
6660,767,776
6661,252,311
6662,300,989
6663,340,860
6664,252,424
6665,957,987
6666,388,434
6667,245,933
6668,616,632
6669,4,98
6670,197,599
6671,802,861
6672,74,230
6673,220,672
6674,47,49
6675,251,472
6676,659,975
6677,38,404
6678,646,725
6679,332,699
6680,445,508
6681,591,605
6682,458,865
6683,702,734
6684,80,218
6685,963,992
6686,140,221
6687,590,605
6688,772,916
6689,226,382
6690,11,324
6691,638,689
6692,251,793
6693,842,860
6694,972,997
6695,389,709
6696,102,148
6697,103,949
6698,894,920
6699,60,868
6700,669,820
6701,657,768
6702,959,989
6703,46,478
6704,830,850
6705,156,911
6706,566,856
6707,34,111
6708,199,865
6709,433,638
6710,370,407
6711,838,868
6712,455,522
6713,351,975
6714,575,879
6715,10,87
6716,357,380
6717,161,199
6718,471,488
6719,899,921
6720,715,741
6721,185,188
6722,188,877
6723,557,564
6724,447,736
6725,416,917
6726,237,248
6727,401,500
6728,185,299
6729,774,831
6730,875,882
6731,516,652
6732,434,463
6733,733,743
6734,737,738
6735,23,889
6736,10,612
6737,710,723
6738,783,807
6739,858,872
6740,538,610
6741,632,686
6742,576,982
6743,121,758
6744,129,699
6745,850,865
6746,116,571
6747,246,388
6748,401,975
6749,56,135
6750,301,816
6751,176,538
6752,326,397
6753,419,831
6754,327,992
6755,609,889
6756,422,954
6757,445,527
6758,103,119
6759,430,479
6760,68,734
6761,655,682
6762,233,541
6763,277,312
6764,51,613
6765,59,108
6766,543,986
6767,251,944
6768,734,851
6769,907,909
6770,600,778
6771,657,732
6772,186,214
6773,389,991
6774,7,38
6775,712,737
6776,928,936
6777,218,677
6778,234,802
6779,438,440
6780,865,910
6781,218,726
6782,16,399
6783,19,479
6784,438,473
6785,148,255
6786,115,120
6787,597,984
6788,62,605
6789,852,871
6790,622,645
6791,486,493
6792,57,69
6793,243,276
6794,119,391
6795,787,875
6796,649,792
6797,115,346
6798,516,599
6799,76,224
6800,671,683
6801,504,624
6802,718,758
6803,438,782
6804,632,916
6805,836,887
6806,431,447
6807,17,287
6808,289,468
6809,146,447
6810,24,54
6811,392,434
6812,470,526
6813,18,133
6814,81,805
6815,3,100
6816,736,760
6817,23,103
6818,833,959
6819,29,692
6820,178,208
6821,287,444
6822,488,495
6823,127,187
6824,534,603
6825,476,495
6826,242,925
6827,56,235
6828,338,386
6829,428,516
6830,772,859
6831,350,379
6832,815,989
6833,307,528
6834,347,481
6835,777,820
6836,868,883
6837,467,842
6838,803,816
6839,271,746
6840,272,593
6841,74,762
6842,902,970
6843,406,795
6844,656,767
6845,268,778
6846,864,892
6847,955,966
6848,608,910
6849,121,428
6850,394,884
6851,158,251
6852,911,937
6853,532,566
6854,381,998
6855,587,649
6856,593,710
6857,920,939
6858,705,724
6859,390,392
6860,393,438
6861,372,795
6862,765,836
6863,510,697
6864,265,848
6865,619,649
6866,541,580
6867,602,604
6868,31,678
6869,61,697
6870,743,745
6871,602,965
6872,514,527
6873,605,714
6874,272,299
6875,557,613
6876,614,662
6877,364,423
6878,512,871
6879,39,115
6880,456,463
6881,96,104
6882,5,39
6883,541,913
6884,190,255
6885,389,390
6886,960,975
6887,156,435
6888,892,909
6889,223,496
6890,632,967
6891,892,894
6892,52,115
6893,71,947
6894,477,510
6895,353,564
6896,279,304
6897,156,209
6898,504,737
6899,24,90
6900,576,925
6901,375,376
6902,572,602
6903,59,637
6904,927,934
6905,983,994
6906,528,591
6907,435,780
6908,736,748
6909,241,711
6910,479,577
6911,391,743
6912,358,914
6913,599,690
6914,175,186
6915,530,863
6916,104,110
6917,642,677
6918,469,479
6919,859,919
6920,682,684
6921,335,388
6922,764,868
6923,215,854
6924,475,527
6925,138,983
6926,725,895
6927,694,746
6928,393,741
6929,155,976
6930,600,724
6931,359,360
6932,347,376
6933,34,360
6934,74,615
6935,610,661
6936,25,31
6937,66,695
6938,358,423
6939,441,463
6940,205,352
6941,596,599
6942,503,541
6943,230,253
6944,582,600
6945,765,872
6946,438,496
6947,257,289
6948,541,561
6949,395,403
6950,399,507
6951,27,814
6952,355,399
6953,652,711
6954,619,640
6955,514,762
6956,762,826
6957,134,153
6958,432,488
6959,912,938
6960,623,975
6961,718,971
6962,922,938
6963,956,958
6964,796,897
6965,813,995
6966,250,511
6967,33,85
6968,19,92
6969,185,272
6970,597,605
6971,706,948
6972,633,910
6973,767,773
6974,701,755
6975,537,596
6976,792,806
6977,460,773
6978,299,395
6979,193,922
6980,93,611
6981,771,993
6982,128,220
6983,957,988
6984,301,551
6985,339,370
6986,137,608
6987,214,608
6988,288,313
6989,569,579
6990,538,566
6991,719,757
6992,440,494
6993,439,957
6994,26,330
6995,599,611
6996,828,845
6997,159,703
6998,456,789
6999,992,999
7000,963,989
7001,713,748
7002,397,711
7003,454,500
7004,898,944
7005,311,389
7006,263,284
7007,601,609
7008,854,883
7009,439,505
7010,121,262
7011,570,577
7012,967,990
7013,669,676
7014,79,302
7015,325,662
7016,96,619
7017,244,288
7018,619,690
7019,717,743
7020,459,755
7021,610,915
7022,652,662
7023,913,916
7024,34,223
7025,253,455
7026,35,882
7027,973,976
7028,44,998
7029,53,94
7030,428,468
7031,641,705
7032,735,737
7033,849,868
7034,44,644
7035,20,363
7036,580,611
7037,449,481
7038,767,801
7039,586,738
7040,196,878
7041,508,592
7042,330,420
7043,536,728
7044,509,904
7045,737,739
7046,793,841
7047,542,596
7048,300,841
7049,67,630
7050,251,279
7051,141,205
7052,341,405
7053,353,363
7054,923,939
7055,81,826
7056,155,465
7057,426,516
7058,283,445
7059,17,97
7060,130,264
7061,646,824
7062,750,900
7063,103,120
7064,359,462
7065,435,566
7066,720,973
7067,387,433
7068,164,863
7069,93,169
7070,112,893
7071,203,953
7072,451,495
7073,125,762
7074,769,824
7075,186,213
7076,97,394
7077,652,980
7078,582,671
7079,103,692
7080,17,715
7081,630,643
7082,100,652
7083,207,750
7084,465,509
7085,225,558
7086,709,792
7087,343,510
7088,644,977
7089,734,741
7090,329,604
7091,830,998
7092,558,567
7093,247,602
7094,192,201
7095,285,447
7096,709,935
7097,125,190
7098,39,886
7099,210,474
7100,19,130
7101,844,871
7102,256,619
7103,848,887
7104,244,647
7105,266,297
7106,970,989
7107,260,263
7108,620,653
7109,709,748
7110,625,743
7111,788,797
7112,347,565
7113,537,541
7114,140,894
7115,403,406
7116,42,84
7117,132,210
7118,718,757
7119,101,715
7120,431,448
7121,269,303
7122,360,368
7123,363,402
7124,719,787
7125,629,917
7126,595,741
7127,222,331
7128,388,393
7129,392,433
7130,568,572
7131,914,945
7132,699,711
7133,275,619
7134,405,590
7135,632,689
7136,136,944
7137,17,62
7138,278,299
7139,488,490
7140,371,762
7141,391,651
7142,212,412
7143,310,619
7144,591,662
7145,556,783
7146,97,106
7147,833,862
7148,105,549
7149,764,824
7150,441,615
7151,172,663
7152,582,976
7153,73,82
7154,344,397
7155,488,605
7156,553,732
7157,296,362
7158,388,867
7159,122,741
7160,87,599
7161,148,463
7162,21,65
7163,911,938
7164,488,771
7165,518,522
7166,390,391
7167,205,396
7168,847,879
7169,9,743
7170,406,621
7171,463,632
7172,319,392
7173,248,488
7174,752,952
7175,839,858
7176,234,575
7177,512,516
7178,77,93
7179,762,797
7180,486,657
7181,180,286
7182,571,599
7183,459,493
7184,614,661
7185,692,759
7186,89,802
7187,75,733
7188,883,888
7189,205,848
7190,9,35
7191,389,391
7192,123,193
7193,30,405
7194,144,669
7195,589,934
7196,58,604
7197,352,794
7198,265,284
7199,192,673
7200,36,601
7201,205,558
7202,301,685
7203,2,714
7204,792,999
7205,671,930
7206,287,763
7207,269,418
7208,292,769
7209,456,526
7210,595,604
7211,559,839
7212,335,743
7213,32,835
7214,802,808
7215,492,826
7216,603,830
7217,385,397
7218,117,458
7219,713,753
7220,345,725
7221,180,662
7222,97,118
7223,423,808
7224,393,791
7225,359,406
7226,552,767
7227,316,323
7228,64,929
7229,235,287
7230,129,176
7231,2,88
7232,682,982
7233,423,514
7234,206,400
7235,427,461
7236,154,269
7237,411,742
7238,402,763
7239,553,583
7240,239,298
7241,276,290
7242,301,309
7243,445,901
7244,158,222
7245,286,393
7246,441,464
7247,649,661
7248,579,590
7249,44,219
7250,390,507
7251,886,896
7252,139,187
7253,437,956
7254,438,495
7255,459,736
7256,480,872
7257,545,565
7258,463,596
7259,432,641
7260,31,376
7261,866,905
7262,348,402
7263,866,875
7264,295,923
7265,81,275
7266,357,424
7267,144,324
7268,6,367
7269,465,513
7270,767,774
7271,185,512
7272,148,758
7273,576,734
7274,137,355
7275,447,516
7276,52,82
7277,957,981
7278,542,591
7279,192,854
7280,431,504
7281,360,440
7282,663,675
7283,335,596
7284,171,977
7285,141,185
7286,142,210
7287,236,251
7288,28,791
7289,103,367
7290,607,943
7291,3,41
7292,337,995
7293,45,436
7294,323,986
7295,963,990
7296,242,821
7297,243,584
7298,338,346
7299,601,610
7300,284,864
7301,359,434
7302,333,597
7303,8,109
7304,196,213
7305,807,821
7306,938,940
7307,117,883
7308,448,459
7309,361,421
7310,268,849
7311,621,707
7312,97,495
7313,4,875
7314,959,963
7315,481,526
7316,705,750
7317,102,116
7318,725,737
7319,359,611
7320,678,955
7321,108,815
7322,57,845
7323,363,610
7324,790,813
7325,196,388
7326,437,928
7327,370,405
7328,652,661
7329,679,688
7330,312,947
7331,536,787
7332,137,195
7333,438,741
7334,666,898
7335,152,923
7336,468,610
7337,908,973
7338,519,743
7339,640,685
7340,36,819
7341,167,205
7342,796,797
7343,256,293
7344,783,950
7345,439,640
7346,858,870
7347,54,873
7348,240,642
7349,460,514
7350,103,444
7351,954,984
7352,555,607
7353,366,856
7354,372,423
7355,13,103
7356,581,610
7357,433,498
7358,159,668
7359,694,783
7360,733,805
7361,569,958
7362,608,613
7363,776,793
7364,29,848
7365,36,62
7366,573,781
7367,478,497
7368,297,560
7369,777,794
7370,391,458
7371,336,983
7372,894,969
7373,150,159
7374,8,81
7375,635,933
7376,212,590
7377,1,419
7378,100,941
7379,448,495
7380,411,734
7381,126,129
7382,826,827
7383,575,608
7384,25,88
7385,343,388
7386,697,714
7387,619,659
7388,103,516
7389,964,982
7390,605,962
7391,610,958
7392,424,856
7393,835,859
7394,787,986
7395,399,436
7396,257,409
7397,476,525
7398,762,776
7399,67,100
7400,805,822
7401,611,613
7402,848,882
7403,351,828
7404,978,980
7405,29,44
7406,395,654
7407,333,370
7408,190,217
7409,389,420
7410,960,981
7411,558,873
7412,633,856
7413,252,260
7414,90,93
7415,275,311
7416,443,821
7417,44,640
7418,250,295
7419,179,219
7420,624,649
7421,59,773
7422,42,83
7423,792,877
7424,189,392
7425,343,665
7426,146,445
7427,458,483
7428,351,376
7429,388,396
7430,407,422
7431,542,567
7432,284,299
7433,251,300
7434,76,909
7435,370,688
7436,246,501
7437,37,50
7438,629,684
7439,736,754
7440,6,891
7441,178,206
7442,534,601
7443,385,418
7444,117,503
7445,578,621
7446,136,845
7447,13,154
7448,230,259
7449,600,601
7450,359,495
7451,51,952
7452,627,663
7453,60,976
7454,25,359
7455,890,909
7456,601,602
7457,467,840
7458,359,378
7459,187,455
7460,1,399
7461,748,761
7462,460,497
7463,649,762
7464,705,726
7465,463,710
7466,103,605
7467,242,313
7468,389,836
7469,465,474
7470,359,902
7471,317,702
7472,66,892
7473,700,713
7474,762,804
7475,633,662
7476,137,155
7477,743,751
7478,14,589
7479,848,854
7480,464,605
7481,345,461
7482,770,812
7483,39,113
7484,278,793
7485,444,513
7486,389,392
7487,106,790
7488,253,605
7489,245,733
7490,313,521
7491,841,843
7492,362,938
7493,680,736
7494,24,92
7495,388,488
7496,142,173
7497,561,713
7498,617,725
7499,983,1000
7500,971,984
7501,349,968
7502,372,415
7503,391,741
7504,129,532
7505,551,555
7506,242,959
7507,772,812
7508,241,600
7509,193,491
7510,433,442
7511,885,984
7512,337,550
7513,338,381
7514,441,516
7515,184,214
7516,59,447
7517,377,854
7518,292,301
7519,432,829
7520,587,604
7521,786,823
7522,773,793
7523,522,537
7524,790,792
7525,829,868
7526,390,506
7527,438,494
7528,605,906
7529,54,190
7530,219,253
7531,172,207
7532,726,748
7533,373,838
7534,447,453
7535,463,964
7536,395,612
7537,20,115
7538,961,981
7539,100,417
7540,247,306
7541,109,307
7542,628,631
7543,353,773
7544,36,794
7545,641,662
7546,900,993
7547,260,322
7548,724,741
7549,904,921
7550,134,441
7551,171,301
7552,892,939
7553,332,372
7554,594,613
7555,171,704
7556,228,291
7557,390,608
7558,446,488
7559,378,402
7560,417,724
7561,228,692
7562,123,456
7563,841,871
7564,254,688
7565,443,463
7566,249,274
7567,236,254
7568,954,955
7569,219,966
7570,298,612
7571,388,738
7572,445,503
7573,28,647
7574,324,653
7575,128,751
7576,618,657
7577,410,892
7578,290,670
7579,164,165
7580,915,917
7581,716,884
7582,574,626
7583,834,842
7584,44,284
7585,448,502
7586,739,787
7587,959,964
7588,244,369
7589,446,757
7590,765,791
7591,411,874
7592,358,473
7593,488,838
7594,649,690
7595,691,865
7596,392,516
7597,54,97
7598,111,116
7599,20,34
7600,631,662
7601,208,845
7602,137,196
7603,357,359
7604,135,590
7605,982,999
7606,849,870
7607,956,988
7608,170,175
7609,97,923
7610,299,331
7611,709,754
7612,584,776
7613,166,187
7614,167,206
7615,461,491
7616,767,807
7617,841,933
7618,624,632
7619,28,39
7620,363,444
7621,737,741
7622,278,563
7623,408,948
7624,710,736
7625,90,659
7626,41,75
7627,954,983
7628,365,388
7629,353,476
7630,500,669
7631,650,674
7632,374,380
7633,464,506
7634,287,579
7635,609,653
7636,331,399
7637,794,815
7638,32,171
7639,197,364
7640,223,516
7641,83,111
7642,374,414
7643,694,703
7644,655,685
7645,13,326
7646,359,452
7647,36,61
7648,169,604
7649,159,955
7650,307,762
7651,296,328
7652,201,220
7653,369,814
7654,393,526
7655,381,989
7656,186,219
7657,315,319
7658,4,842
7659,390,417
7660,204,971
7661,830,883
7662,191,213
7663,734,739
7664,311,606
7665,61,801
7666,450,512
7667,544,610
7668,379,464
7669,104,943
7670,695,760
7671,502,516
7672,435,509
7673,235,955
7674,369,377
7675,277,572
7676,416,997
7677,456,488
7678,389,429
7679,48,234
7680,494,706
7681,577,604
7682,152,160
7683,85,355
7684,308,390
7685,366,392
7686,464,783
7687,576,614
7688,707,757
7689,302,305
7690,284,302
7691,141,243
7692,214,933
7693,225,324
7694,23,139
7695,352,619
7696,63,668
7697,284,731
7698,37,51
7699,93,331
7700,278,297
7701,445,464
7702,47,112
7703,547,868
7704,452,510
7705,111,803
7706,149,572
7707,99,583
7708,338,391
7709,445,447
7710,383,407
7711,551,927
7712,362,410
7713,626,809
7714,902,934
7715,498,586
7716,868,888
7717,466,492
7718,194,901
7719,359,383
7720,293,601
7721,97,330
7722,444,477
7723,635,954
7724,677,679
7725,739,876
7726,636,654
7727,907,944
7728,191,407
7729,31,128
7730,337,391
7731,66,601
7732,463,715
7733,782,899
7734,212,839
7735,692,942
7736,267,289
7737,748,794
7738,57,245
7739,562,606
7740,124,173
7741,204,213
7742,43,91
7743,243,307
7744,762,803
7745,277,617
7746,100,392
7747,429,868
7748,805,811
7749,514,516
7750,455,1000
7751,294,300
7752,243,390
7753,483,501
7754,231,895
7755,444,516
7756,317,884
7757,709,714
7758,625,773
7759,256,367
7760,75,302
7761,917,927
7762,444,625
7763,107,731
7764,623,643
7765,628,809
7766,42,78
7767,132,208
7768,65,251
7769,188,741
7770,61,111
7771,412,509
7772,251,333
7773,783,798
7774,145,210
7775,227,310
7776,491,495
7777,971,981
7778,421,502
7779,445,468
7780,391,742
7781,89,446
7782,236,464
7783,442,445
7784,116,790
7785,600,640
7786,215,732
7787,431,517
7788,902,922
7789,543,902
7790,389,628
7791,587,601
7792,786,822
7793,276,292
7794,865,875
7795,392,650
7796,531,856
7797,273,800
7798,78,950
7799,704,962
7800,66,982
7801,359,935
7802,795,863
7803,139,923
7804,62,755
7805,908,931
7806,300,563
7807,230,702
7808,291,788
7809,44,554
7810,289,305
7811,184,546
7812,9,176
7813,100,239
7814,465,914
7815,447,514
7816,18,40
7817,443,447
7818,632,635
7819,599,610
7820,178,188
7821,42,981
7822,338,446
7823,604,935
7824,642,646
7825,37,218
7826,186,514
7827,776,823
7828,833,873
7829,430,503
7830,251,694
7831,164,215
7832,388,927
7833,263,287
7834,560,605
7835,599,947
7836,306,314
7837,142,660
7838,154,382
7839,12,108
7840,196,215
7841,781,815
7842,47,753
7843,398,800
7844,587,637
7845,959,961
7846,429,488
7847,177,265
7848,346,392
7849,97,608
7850,389,886
7851,704,917
7852,976,980
7853,583,788
7854,111,113
7855,610,920
7856,44,74
7857,192,210
7858,782,860
7859,511,922
7860,190,465
7861,87,89
7862,494,955
7863,77,103
7864,413,417
7865,715,737
7866,326,642
7867,185,192
7868,222,977
7869,438,532
7870,134,267
7871,709,755
7872,345,390
7873,625,766
7874,767,808
7875,896,898
7876,473,490
7877,327,389
7878,754,937
7879,95,97
7880,208,388
7881,586,632
7882,862,899
7883,116,737
7884,388,402
7885,156,158
7886,505,810
7887,379,847
7888,897,918
7889,413,613
7890,365,366
7891,460,516
7892,479,510
7893,227,267
7894,962,966
7895,158,909
7896,251,389
7897,589,605
7898,738,895
7899,646,676
7900,353,477
7901,62,445
7902,84,93
7903,464,505
7904,251,504
7905,581,612
7906,569,960
7907,72,661
7908,187,207
7909,298,752
7910,445,523
7911,542,917
7912,36,64
7913,721,758
7914,333,748
7915,578,929
7916,574,661
7917,177,215
7918,566,613
7919,475,488
7920,44,263
7921,187,259
7922,697,716
7923,437,975
7924,700,961
7925,260,848
7926,619,657
7927,268,605
7928,359,928
7929,734,738
7930,5,666
7931,652,691
7932,852,875
7933,799,808
7934,782,896
7935,605,627
7936,126,594
7937,514,694
7938,222,787
7939,619,947
7940,697,921
7941,381,386
7942,714,991
7943,848,884
7944,387,633
7945,22,776
7946,97,969
7947,44,852
7948,266,302
7949,230,613
7950,625,651
7951,848,993
7952,208,578
7953,960,983
7954,620,642
7955,505,761
7956,275,309
7957,495,748
7958,779,997
7959,896,934
7960,438,778
7961,497,508
7962,284,448
7963,431,451
7964,572,705
7965,576,613
7966,727,753
7967,341,428
7968,379,867
7969,71,117
7970,255,274
7971,366,681
7972,227,303
7973,46,811
7974,174,374
7975,676,720
7976,983,986
7977,289,694
7978,436,519
7979,391,767
7980,2,318
7981,772,818
7982,240,390
7983,445,448
7984,324,695
7985,660,945
7986,310,632
7987,627,661
7988,898,917
7989,38,650
7990,574,584
7991,387,404
7992,350,744
7993,601,604
7994,711,737
7995,243,797
7996,739,762
7997,539,786
7998,4,647
7999,444,480
8000,777,903
8001,769,791
8002,955,962
8003,704,719
8004,389,959
8005,334,406
8006,947,961
8007,392,566
8008,242,319
8009,389,846
8010,392,587
8011,499,823
8012,602,608
8013,53,98
8014,97,870
8015,762,802
8016,137,157
8017,318,324
8018,67,70
8019,696,831
8020,640,658
8021,432,445
8022,456,459
8023,763,813
8024,619,841
8025,33,188
8026,917,928
8027,152,163
8028,100,246
8029,670,674
8030,175,770
8031,253,974
8032,222,315
8033,407,469
8034,344,780
8035,18,204
8036,170,273
8037,616,736
8038,392,402
8039,612,845
8040,444,975
8041,46,783
8042,103,322
8043,324,629
8044,680,832
8045,693,699
8046,112,611
8047,131,192
8048,335,392
8049,50,54
8050,713,756
8051,36,103
8052,242,782
8053,26,61
8054,485,488
8055,854,859
8056,359,393
8057,328,860
8058,915,943
8059,391,408
8060,233,488
8061,196,254
8062,489,882
8063,104,477
8064,32,388
8065,74,666
8066,2,85
8067,553,699
8068,834,868
8069,190,776
8070,444,508
8071,24,768
8072,251,996
8073,329,810
8074,21,104
8075,955,998
8076,116,420
8077,31,89
8078,343,351
8079,830,841
8080,244,264
8081,281,316
8082,481,980
8083,230,249
8084,639,669
8085,165,954
8086,643,762
8087,438,492
8088,830,954
8089,89,628
8090,6,57
8091,230,987
8092,253,302
8093,16,116
8094,610,853
8095,961,983
8096,137,185
8097,193,577
8098,382,865
8099,460,987
8100,527,789
8101,320,575
8102,286,635
8103,904,923
8104,407,663
8105,24,299
8106,892,941
8107,625,802
8108,28,93
8109,110,953
8110,746,925
8111,926,941
8112,840,875
8113,127,390
8114,295,550
8115,444,894
8116,136,612
8117,408,799
8118,392,502
8119,448,862
8120,192,936
8121,232,251
8122,142,207
8123,129,724
8124,443,448
8125,650,652
8126,690,983
8127,464,488
8128,93,308
